sample	P103_S145	P104_S151	P105_S104	P108_S112	P13_S98	P24_S106	P26_S114	P29_S121	P30_S128	P32_S134	P36_S140	P37_S146	P39_S99	P41_S107	P45_S115	P46_S122	P49_S129	P52_S135	P53_S141	P54_S147	P55_S100	P57_S108	P58_S116	P59_S123	P61_S130	P62_S136	P64_S142	P65_S148	P67_S101	P68_S109	P69_S117	P70_S124	P73_S131	P74_S137	P75_S143	P79_S149	P80_S102	P81_S110	P82_S118	P84_S125	P85_S132	P86_S138	P87_S144	P89_S150	P90_S103	P91_S111	P92_S119	P93_S126	P95_S133	P96_S139	Fx101_S42	Fx102_S54	Fx103_S65	Fx104_S76	Fx105_S87	Fx106_S10	Fx108_S21	Fx109_S32	Fx110_S43	Fx111_S55	Fx112_S66	Fx113_S77	Fx115_S88	Fx116_S11	Fx117_S22	Fx118_S33	Fx119_S90	FxR27_S44	FxR30_S67	FxR31_S78	FxR32_S89	FxR34_S12	FxR35_S23	FxR36_S34	FxR37_S45	FxR38_S56	FxR40_S68	FxR41_S79
g__OTU_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00483629153165353	0	0.00526932855580878	0	0	0	0	0.00730022922719773	0	0	0	0	0	0	0	0	0	0	0.0141389992159282	0	0	0	0	0	0.0152990973532562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125650239991958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075280492218603
g__OTU_885	0	0.0716277793864395	0	0	0	0.729802860456127	0.566934452727317	0	0.242418480844187	0	0	0	0	0	0	0	0	0	0	0	0	0.437334190851355	1.26638564288636	0	0.163513197850969	0	0	0	0	0.0029385836027035	2.29965947786606	0.207259690790948	0.863740247458429	0	0	0	0	0	0	0	0.0458031057460735	0	0	0	0	0	0	0	0.38153315666805	0.220439941841377	0	0	0	0.0434908669179472	0	0	0	0	0	0	0	0.0743016647589212	0	0.190589208335581	0	0	0.00426684871887867	0	0	0	0	0	0	0	0	0	0	0
g__OTU_886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0340075904941983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134918374383498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_889	0	0	0	0.0804142552543405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_89	0	0	0	0.00365519342065184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769503965905055	0	0	0.0571327520302531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0382236430606713	0	0	0	0.0451222813825467	0	0	0	0	0	0	0	0	0.0266859822347604	0	0	0	0	0	0	0	0
g__OTU_890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_891	0	0	0.00419915177134219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514145426033754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260710871643348	0	0	0	0	0	0	0	0	0	0
g__OTU_892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94024950755089	0	0	0	0	0	0.00521231496281882	0.0288690013546224	10.4390219385319	0.00364093135023939	0	0	0	0	0.00948211830522939	0.0135913423149454	0	6.81324411227948	0	0	0	0.0618869906044296	0	0	0	0	0	0
g__OTU_893	0	0	0	0	0.0799630939566354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0347399611729846	0	0	0	0	0	0	0	0.0480836345023344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220393770202762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401630620318493	0	0.00359602279878454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_899	0	0	0	0	0	0.145342095090839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_9	6.57203834818253	18.0745843302803	16.5712526069734	1.24276576302163	6.41242503459942	9.36683417085427	6.2338664929676	9.18139032482062	0.481668092657731	13.7537121722812	33.3180757083352	0.0733752620545073	0.0735269543130243	6.71323390598451	15.4613931578088	14.6599843946942	13.3640278336537	6.46676300578035	13.4110364172752	30.8831762993297	0.0289813070569483	4.23345928129271	7.10563292602672	9.88279862673138	7.1025186528711	5.04737848768451	2.89472610286616	36.9777593016005	3.06961181291371	10.2644725242433	8.26560726447219	19.68967062514	7.35597761840965	16.3888299001911	14.3677067478437	4.52591373276014	16.5966143523696	16.2056265182979	29.5189486401854	11.9708860244785	12.7495161123506	6.01982418814837	17.5659136110969	21.8309542710783	13.2999535281155	29.0393704945737	11.8588068003597	3.83119276072447	8.60604706107723	18.4575457686475	1.17531188443861	0.516075995615638	4.14172266340868	2.40830675558133	1.56125472565648	1.04495012738028	1.35172701369101	19.4954586840176	0.12062423039228	0.89384864648377	21.245074150949	2.25314777998675	1.51230785934761	2.86782818203067	3.11645621631873	2.0234110871375	0.657094702707316	0.662640132093508	11.683271029709	21.4631542831002	3.57372629515027	4.63402284192562	7.63222003929273	30.9831570701136	0.153136751118749	18.5122015219103	10.4740762484864	2.06731813246471
g__OTU_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_900	0	0	0	0.0755406640268047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181419359094882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073875977009796	0	0	0	0	0	0	0.0109189676116123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651777179108369	0	0	0	0	0	0	0.00850759728437495	0	0	0
g__OTU_902	0	0	0.0279943451422813	0	0	0	0	0	0	0.00910962523001804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108629529851395	0	0	0	0	0	0	0	0	0	0
g__OTU_903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466407033418064	0	0	0	0	0	0.0777225961981794	0	2.80312327695071	0	0.0041221814584278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221249427122019	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118924245255772	0	0	0	0	0	0	0	0	0	0	0	0.00289540354686934
g__OTU_905	0	0	0	0.0024367956137679	0	0.00463857750289911	0	0.00925854486536533	0	0	0	0	0	0	0	0	0	0	0	0.00639866907683202	0	0.00803923144947343	0	0.0118385225523855	0	0	0.00680151809883966	0	0	0	0	0	0.00788084167389077	0	0	0	0	0.00522425097301674	0	0	0	0	0	0.00599134251007295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612726325786587	0	0	0	0	0	0	0.00723850886717336
g__OTU_906	0.110098580575223	0.182879436731335	0	0	0	0	0	0	0.00316886903064296	0	0	0	0	0.00629287017808823	0	0	0.00745012143697942	0	0	0	0	3.01792748613233	0	0	0.729626118141721	0	0.183640988668671	0	0.0472807506728415	0.0029385836027035	0	1.39200089625812	0.234849081881945	0	0	0	0	0	0	0.0040661976985321	0.642720999985225	0	0	0	0	0.00660135723904835	0	0	2.0226046422528	0.200115691884371	0	0.0030446961393253	0	0.00906059727457234	4.01144375191581	0	0	0	0	0	0	0.0220896841175171	4.3042608304509	0	0	0.103633985151459	0	0.00651777179108369	0	0	0.0459544744339941	0	0	0.953127040083562	0	0	0	0
g__OTU_907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_908	0	0	0	0	0	0	0	0	0	0	0	0	0.0317502757260787	0	0	0	0	0	0	0	0	0	0	0.0118385225523855	0	0	0.0040809108593038	0	0	0	0	0	0	0	0	0.00799066690105956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302057768548235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223492225663293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652826739783261	0	0	0	0
g__OTU_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_910	0	0	0	0	0.00615100722743349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_911	0	0	0	0	0	0	0	0	0.0443641664290015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328299409061064	0	0	0	0	0	0	0	0.0251300479983917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_912	0	0.123443619793651	0	0.0755406640268047	0	0.00773096250483185	0	0	0	0	0	0	0	0.0717387200302058	0	0.066022447632195	0	0	0.475568667279264	0	0	0.0192941554787362	0.0231222097718016	0	0	0	0	0	0	0.0631795474581252	0	0	0.0283710300260068	0	0	0.0974861361929267	0	0	0	0	0.0886511724117551	0.00329853380172513	0	0	0	0	0.0501871562702578	0	0.153251811883401	0	0	0.0106564364876385	0	0.0054363583647434	2.16613875549198	0	0	0	0.00502600959967834	0	0	0.0120489186095548	1.97608226954755	0	0	0	0	0	0	0	0	0.0993942576374172	0	0.0108804456630544	0.0493440642493747	0	0	0
g__OTU_913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850759728437495	0	0	0
g__OTU_914	0	0	0	0.00731038684130369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123283280321523	0	0	0	0	0	0	0	0	0	0	0	0.036112934996717	0.0030446961393253	0	0	0	0	0	0	0.0075390143995175	0	0	0	0	0	0	0	0	0.0477969931346137	0	0	0	0.00375072670329876	0	0	0	0	0.00917330202179577	0
g__OTU_915	0	0	0	0	0.00615100722743349	0.00773096250483185	0	0	0	0	0	0	0	0.00377572210685294	0	0	0	0	0.0112846802405249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160652248127397	0	0.0107880683963536	0	0	0	0.0130355435821674	0	0	0	0	0	0.00435217826522174	0	0	0	0
g__OTU_916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_919	0	0	0	0	0	0	0	0.00617236324357688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_92	0	0	0	0.0121839780688395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00840241989693032	0	0	0	0	0	0	0	0	0	0	0.0114743230149421	0	0	0	0	0	0	0	0	0.0121787845573012	0	0	0	0	0	0	0.0075390143995175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0851917501408412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119927443896443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256523868379935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_924	0	0	0	0	0	0	0	0	0	0	0	0	0.233949400086896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_925	0	0	0	0	0	0.137611132586007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0797860551705796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209883165038129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00986266242572182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157602502242805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0581362639011308	0	0	0	0	0	0
g__OTU_935	0	0	0	0	0	0.012369540007731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158910329171396	0	0	0	0	0	0.0141389992159282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114799265284702	0	0
g__OTU_936	0	0	0	0	0	0	0	0	0	0	0	0.0131027253668763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00401630620318493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_940	0	0	0	0	0	0.00463857750289911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459544744339941	0	0	0	0	0	0	0
g__OTU_942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437023612128691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175393886698547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__OTU_946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030446961393253	0	0	0	0	0	0	0.00502600959967834	0	0	0	0	0	0	0	0.0106671217971967	0	0	0	0	0	0	0	0	0	0	0
g__OTU_947	0	0	0.0153968898282547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030629846367139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
